user_id,age,location,content_liked,interest
7961,14,Canada,TikTok Trends,Movies
7033,14,South Korea,Craft Tutorials,Sports
8585,14,UK,Pop Music,Crafts
4542,14,Germany,YouTube Vlogs,Outdoor Activities
8325,13,Germany,Pop Music,Crafts
9878,14,Brazil,Pop Music,Movies
1661,13,South Korea,YouTube Vlogs,Movies
8458,13,UK,Craft Tutorials,Music
5498,13,Australia,TikTok Trends,Sports
4927,13,Japan,Action Movies,Sports
6066,13,UK,Action Movies,Video Games
635,13,Japan,Pop Music,Crafts
4678,14,UK,Pop Music,Movies
1250,13,Australia,Action Movies,Movies
5713,13,Brazil,TikTok Trends,Video Games
443,13,UK,Action Movies,Sports
4378,14,India,Pop Music,Video Games
5766,14,Brazil,Pop Music,Movies
341,13,UK,TikTok Trends,Video Games
9309,14,UK,TikTok Trends,Video Games
1292,13,Japan,YouTube Vlogs,Crafts
2940,13,South Korea,TikTok Trends,Video Games
5393,14,Germany,Pop Music,Music
9946,13,India,Craft Tutorials,Music
3851,14,Japan,Craft Tutorials,Video Games
5921,14,UK,Action Movies,Sports
741,13,South Korea,Craft Tutorials,Music
319,13,USA,TikTok Trends,Music
7992,14,France,YouTube Vlogs,Video Games
5936,13,USA,Craft Tutorials,Crafts
7546,13,UK,YouTube Vlogs,Outdoor Activities
570,13,South Korea,Craft Tutorials,Outdoor Activities
4461,14,France,YouTube Vlogs,Crafts
8931,14,South Korea,TikTok Trends,Movies
4859,13,Germany,YouTube Vlogs,Video Games
121,17,Japan,Pop Music,Trends
7237,17,Australia,Movies,Sports
6930,17,Germany,Pop Music,Trends
1650,17,India,Social Media Challenges,Movies
5829,17,Germany,Movies,Music
8677,18,Australia,Movies,Movies
8151,16,Canada,Esports,Movies
5540,18,India,Pop Music,Gaming
9863,17,Japan,Gaming Streams,Social Media
6303,16,Japan,Movies,Social Media
4682,17,UK,Gaming Streams,Movies
3429,16,Canada,Pop Music,Fashion
3706,18,Germany,Pop Music,Social Media
9245,16,France,Esports,Trends
7012,16,Brazil,Movies,Music
785,16,Japan,Esports,Music
7074,16,USA,Movies,Social Media
5776,16,France,Social Media Challenges,Sports
3709,17,UK,Gaming Streams,Movies
7693,16,South Korea,Movies,Gaming
1556,16,South Korea,Movies,Gaming
37,18,Japan,Pop Music,Music
8061,16,South Korea,Pop Music,Sports
3881,18,India,Gaming Streams,Trends
6334,17,Brazil,Gaming Streams,Sports
662,16,USA,Movies,Trends
7888,18,UK,Esports,Trends
8535,18,UK,Esports,Fashion
3898,17,India,Esports,Music
1879,16,South Korea,Esports,Music
1516,16,South Korea,Social Media Challenges,Movies
3545,18,Canada,Esports,Fashion
9310,16,Australia,Social Media Challenges,Trends
9552,18,Australia,Esports,Sports
40,16,Canada,Movies,Gaming
1901,18,Australia,Movies,Fashion
8776,16,Canada,Gaming Streams,Music
816,17,India,Social Media Challenges,Movies
4826,16,France,Movies,Gaming
108,16,Germany,Social Media Challenges,Sports
1422,17,Australia,Gaming Streams,Fashion
256,16,Brazil,Pop Music,Movies
2963,17,Germany,Pop Music,Social Media
1478,16,Australia,Social Media Challenges,Movies
9920,18,Brazil,Social Media Challenges,Movies
2261,18,Germany,Pop Music,Social Media
5033,16,Germany,Gaming Streams,Gaming
6870,16,France,Social Media Challenges,Gaming
3039,16,Canada,Social Media Challenges,Movies
1266,18,India,Social Media Challenges,Trends
2275,16,South Korea,Gaming Streams,Trends
3661,18,India,Esports,Fashion
4830,17,France,Esports,Sports
5312,18,Germany,Pop Music,Fashion
2286,18,UK,Social Media Challenges,Sports
8472,17,Germany,Movies,Fashion
8563,18,Canada,Esports,Movies
9896,16,Canada,Esports,Social Media
8496,16,Japan,Movies,Movies
5290,18,Australia,Movies,Fashion
6158,16,South Korea,Movies,Fashion
7814,18,Canada,Movies,Fashion
8722,16,Australia,Movies,Fashion
5316,16,Germany,Pop Music,Fashion
727,18,UK,Pop Music,Movies
2816,16,South Korea,Pop Music,Movies
3808,18,UK,Social Media Challenges,Movies
7791,16,South Korea,Pop Music,Sports
1075,16,South Korea,Esports,Trends
3839,17,USA,Movies,Movies
6104,17,Australia,Esports,Trends
9444,18,UK,Movies,Gaming
3823,17,Canada,Esports,Fashion
3689,18,Australia,Esports,Fashion
9917,17,South Korea,Social Media Challenges,Gaming
6320,16,Japan,Social Media Challenges,Gaming
6279,18,India,Social Media Challenges,Trends
1481,18,UK,Social Media Challenges,Fashion
4184,16,South Korea,Social Media Challenges,Fashion
1759,18,France,Movies,Social Media
1502,18,Australia,Esports,Social Media
9606,17,UK,Esports,Sports
6928,18,India,Social Media Challenges,Fashion
7099,16,Japan,Pop Music,Gaming
3066,17,Germany,Gaming Streams,Sports
77,17,Germany,Movies,Sports
5135,16,Japan,Social Media Challenges,Gaming
7653,16,Australia,Movies,Gaming
2420,17,Canada,Gaming Streams,Social Media
757,18,Japan,Social Media Challenges,Sports
1780,17,USA,Esports,Sports
9665,16,Japan,Pop Music,Music
8015,17,UK,Esports,Social Media
1659,16,Germany,Gaming Streams,Fashion
5692,17,USA,Movies,Movies
8533,18,USA,Movies,Trends
1194,17,Japan,Gaming Streams,Movies
5397,17,Brazil,Movies,Fashion
3599,16,Canada,Esports,Music
9036,16,UK,Movies,Sports
1479,16,Australia,Movies,Trends
9161,17,Japan,Gaming Streams,Music
2197,18,Australia,Pop Music,Movies
4651,16,UK,Movies,Social Media
4527,16,Brazil,Movies,Social Media
9781,17,Canada,Movies,Gaming
9108,16,USA,Gaming Streams,Gaming
7972,18,Japan,Esports,Sports
5341,18,France,Pop Music,Trends
7445,16,USA,Movies,Gaming
6719,16,South Korea,Gaming Streams,Fashion
93,17,France,Esports,Gaming
319,18,Canada,Movies,Social Media
7019,18,Brazil,Movies,Social Media
6876,16,South Korea,Movies,Movies
6126,17,India,Pop Music,Social Media
9926,18,Australia,Gaming Streams,Movies
2501,18,India,Movies,Movies
7497,17,South Korea,Pop Music,Social Media
5431,17,USA,Social Media Challenges,Gaming
1861,18,Brazil,Gaming Streams,Fashion
7580,18,UK,Esports,Fashion
5791,17,Japan,Pop Music,Movies
9409,18,Australia,Esports,Sports
7233,16,Germany,Social Media Challenges,Social Media
5914,16,Australia,Gaming Streams,Movies
5612,17,Japan,Gaming Streams,Fashion
4792,17,Brazil,Esports,Social Media
6743,17,Canada,Gaming Streams,Social Media
1794,16,USA,Movies,Sports
6171,18,Japan,Esports,Music
4156,16,USA,Movies,Sports
2612,18,Brazil,Pop Music,Movies
6042,16,Brazil,Gaming Streams,Gaming
3350,18,Germany,Esports,Fashion
5248,16,Germany,Social Media Challenges,Sports
1418,17,UK,Esports,Sports
8955,16,South Korea,Esports,Movies
5133,18,Canada,Movies,Sports
8290,16,USA,Social Media Challenges,Social Media
2197,16,South Korea,Social Media Challenges,Sports
1722,16,UK,Pop Music,Movies
1817,17,India,Pop Music,Gaming
5776,16,Canada,Pop Music,Sports
1059,17,India,Movies,Music
8180,17,Australia,Esports,Movies
5661,16,UK,Gaming Streams,Movies
1564,16,UK,Gaming Streams,Fashion
1335,16,Canada,Gaming Streams,Music
5605,18,France,Esports,Music
950,16,USA,Pop Music,Fashion
7702,17,UK,Pop Music,Music
6946,16,France,Movies,Trends
2344,18,South Korea,Pop Music,Social Media
1019,16,India,Pop Music,Social Media
3537,18,Germany,Gaming Streams,Gaming
3820,18,France,Esports,Music
977,16,UK,Pop Music,Gaming
108,17,South Korea,Social Media Challenges,Gaming
6878,18,Germany,Movies,Sports
2108,16,India,Movies,Movies
4970,16,Australia,Gaming Streams,Music
3440,17,Australia,Social Media Challenges,Movies
917,18,USA,Pop Music,Social Media
3276,18,USA,Pop Music,Music
5041,16,UK,Pop Music,Gaming
9984,16,Japan,Gaming Streams,Gaming
7964,17,France,Social Media Challenges,Gaming
9229,17,Japan,Social Media Challenges,Music
2583,18,UK,Pop Music,Sports
8652,18,UK,Gaming Streams,Trends
2809,16,Canada,Pop Music,Social Media
6097,18,India,Esports,Fashion
8824,17,Germany,Pop Music,Trends
5424,17,Germany,Social Media Challenges,Fashion
3956,16,Brazil,Movies,Fashion
405,17,Germany,Esports,Music
2953,17,Australia,Movies,Social Media
9787,17,France,Movies,Social Media
2869,17,France,Pop Music,Trends
4328,16,Brazil,Movies,Music
1246,16,South Korea,Pop Music,Trends
541,18,South Korea,Pop Music,Gaming
4063,17,South Korea,Movies,Movies
1552,18,South Korea,Esports,Sports
6164,16,Canada,Gaming Streams,Social Media
1537,16,India,Pop Music,Music
7400,16,UK,Movies,Music
562,16,France,Pop Music,Trends
2181,16,Germany,Pop Music,Trends
4688,16,France,Gaming Streams,Social Media
5665,16,USA,Esports,Fashion
1184,17,Australia,Pop Music,Gaming
9942,18,Japan,Movies,Movies
1240,16,Germany,Gaming Streams,Trends
4792,17,UK,Movies,Social Media
5056,17,France,Gaming Streams,Movies
7784,18,Australia,Movies,Fashion
7796,16,USA,Movies,Trends
125,18,Canada,Gaming Streams,Sports
9618,16,Canada,Gaming Streams,Social Media
6930,17,South Korea,Esports,Sports
1802,17,Australia,Social Media Challenges,Trends
9229,17,Germany,Social Media Challenges,Sports
6190,17,Brazil,Social Media Challenges,Fashion
7615,18,UK,Movies,Fashion
763,16,France,Social Media Challenges,Gaming
3958,16,Japan,Gaming Streams,Music
840,18,Australia,Esports,Gaming
511,16,France,Pop Music,Movies
5607,17,India,Pop Music,Sports
6447,16,South Korea,Gaming Streams,Movies
5741,17,USA,Movies,Fashion
2064,18,USA,Social Media Challenges,Music
8934,16,Japan,Gaming Streams,Gaming
4920,18,Brazil,Pop Music,Trends
544,16,Japan,Gaming Streams,Gaming
4799,17,Brazil,Pop Music,Gaming
2069,18,France,Social Media Challenges,Social Media
7821,16,Brazil,Pop Music,Fashion
5716,17,Canada,Esports,Trends
8745,18,Japan,Esports,Music
9474,18,India,Gaming Streams,Trends
4862,16,Japan,Gaming Streams,Fashion
1597,16,Brazil,Social Media Challenges,Fashion
7920,16,UK,Social Media Challenges,Gaming
2073,17,Australia,Esports,Social Media
762,16,USA,Esports,Social Media
2686,18,France,Social Media Challenges,Fashion
1127,18,Canada,Esports,Gaming
4136,16,Canada,Gaming Streams,Music
2284,16,India,Social Media Challenges,Sports
8675,18,Brazil,Pop Music,Fashion
9395,17,France,Movies,Trends
6228,16,South Korea,Movies,Trends
2914,16,France,Movies,Social Media
5290,18,Canada,Movies,Fashion
7146,16,India,Movies,Trends
9835,17,Brazil,Pop Music,Fashion
2161,18,Brazil,Movies,Music
7664,16,France,Social Media Challenges,Sports
8113,18,France,Esports,Trends
8094,16,USA,Movies,Gaming
5609,16,USA,Pop Music,Sports
9293,16,Germany,Pop Music,Gaming
8409,17,Brazil,Pop Music,Fashion
7852,17,UK,Esports,Music
7075,18,USA,Movies,Music
5696,16,UK,Movies,Social Media
2367,16,France,Pop Music,Sports
6765,28,Australia,Science Documentaries,Music
9274,20,Canada,Science Documentaries,Technology
1615,22,India,Science Documentaries,Science
7289,23,USA,Science Documentaries,Music
6640,20,Germany,Cooking Tutorials,Cooking
5734,20,Canada,Fitness Videos,Technology
9601,27,Brazil,Fitness Videos,Science
4961,21,Germany,Tech Reviews,Social Media
8842,27,France,Tech Reviews,Fitness
1500,26,UK,Tech Reviews,Movies
979,29,Canada,Travel Blogs,Cooking
2244,29,Brazil,Tech Reviews,Travel
9394,21,France,Science Documentaries,Science
758,25,South Korea,Cooking Tutorials,Music
7274,25,Canada,Fitness Videos,Movies
1105,22,Germany,Cooking Tutorials,Social Media
7070,21,South Korea,Science Documentaries,Fitness
172,20,Germany,Science Documentaries,Science
1886,25,Germany,Tech Reviews,Technology
4130,24,South Korea,Travel Blogs,Music
8946,28,France,Cooking Tutorials,Science
8032,20,Australia,Fitness Videos,Fitness
1935,26,France,Tech Reviews,Fitness
3910,24,Japan,Travel Blogs,Social Media
8639,24,Brazil,Science Documentaries,Travel
5547,21,Australia,Fitness Videos,Travel
1292,22,Japan,Tech Reviews,Fitness
2656,26,Brazil,Fitness Videos,Cooking
705,25,UK,Cooking Tutorials,Social Media
377,21,Australia,Cooking Tutorials,Cooking
4736,25,UK,Science Documentaries,Social Media
3466,21,Australia,Cooking Tutorials,Music
5748,21,Brazil,Science Documentaries,Science
4216,21,France,Fitness Videos,Music
3882,22,UK,Travel Blogs,Fitness
401,21,Japan,Cooking Tutorials,Cooking
2629,23,Germany,Fitness Videos,Social Media
5213,28,France,Science Documentaries,Technology
1840,25,USA,Tech Reviews,Music
5768,20,UK,Travel Blogs,Science
4349,27,India,Travel Blogs,Cooking
6061,26,France,Fitness Videos,Fitness
4301,29,Germany,Fitness Videos,Science
760,22,South Korea,Cooking Tutorials,Movies
9916,20,USA,Travel Blogs,Cooking
2460,24,South Korea,Travel Blogs,Cooking
1719,23,South Korea,Tech Reviews,Technology
5480,29,India,Science Documentaries,Travel
2922,27,South Korea,Cooking Tutorials,Music
533,20,India,Cooking Tutorials,Social Media
1470,29,Japan,Tech Reviews,Science
9026,20,India,Science Documentaries,Technology
4650,23,South Korea,Fitness Videos,Cooking
9389,27,Canada,Fitness Videos,Music
4655,24,South Korea,Tech Reviews,Music
9378,21,USA,Fitness Videos,Social Media
4302,25,UK,Cooking Tutorials,Technology
93,24,UK,Fitness Videos,Science
6209,21,Japan,Fitness Videos,Travel
3719,22,Canada,Science Documentaries,Social Media
6684,28,Japan,Science Documentaries,Fitness
2277,26,USA,Tech Reviews,Fitness
9946,26,Australia,Tech Reviews,Music
6029,25,Japan,Tech Reviews,Cooking
9631,27,USA,Tech Reviews,Science
952,23,USA,Cooking Tutorials,Technology
4723,27,Japan,Fitness Videos,Travel
6656,23,Brazil,Science Documentaries,Social Media
4031,27,Canada,Travel Blogs,Cooking
3724,28,Brazil,Cooking Tutorials,Music
4782,22,UK,Travel Blogs,Fitness
3470,22,France,Cooking Tutorials,Technology
2549,21,USA,Tech Reviews,Science
7550,29,UK,Cooking Tutorials,Fitness
950,22,UK,Tech Reviews,Fitness
6049,22,Brazil,Cooking Tutorials,Social Media
1483,24,UK,Tech Reviews,Social Media
2216,24,UK,Tech Reviews,Science
6340,21,South Korea,Science Documentaries,Fitness
7076,29,Japan,Science Documentaries,Technology
7083,25,UK,Tech Reviews,Fitness
731,24,Germany,Tech Reviews,Music
7171,25,South Korea,Fitness Videos,Technology
4803,20,France,Travel Blogs,Music
8326,24,Japan,Tech Reviews,Travel
882,28,Australia,Tech Reviews,Music
159,29,Germany,Tech Reviews,Social Media
7957,21,Australia,Science Documentaries,Music
7804,20,Japan,Fitness Videos,Fitness
7258,29,UK,Travel Blogs,Cooking
2420,28,Brazil,Tech Reviews,Music
7631,29,UK,Science Documentaries,Cooking
2571,28,UK,Fitness Videos,Science
7488,28,Australia,Science Documentaries,Science
4487,25,South Korea,Cooking Tutorials,Travel
2180,27,Japan,Science Documentaries,Cooking
3910,20,Canada,Fitness Videos,Music
357,29,Canada,Science Documentaries,Science
2281,23,South Korea,Fitness Videos,Science
7423,20,Canada,Science Documentaries,Music
1488,27,India,Cooking Tutorials,Music
326,20,Australia,Fitness Videos,Cooking
5025,22,Canada,Tech Reviews,Fitness
2632,23,Australia,Fitness Videos,Music
2370,27,South Korea,Science Documentaries,Science
4676,25,France,Fitness Videos,Music
6657,29,Germany,Science Documentaries,Science
8885,26,Canada,Cooking Tutorials,Technology
5563,27,Japan,Fitness Videos,Movies
5778,21,Canada,Tech Reviews,Social Media
6019,29,Australia,Cooking Tutorials,Movies
4211,27,Germany,Fitness Videos,Movies
4072,22,Germany,Cooking Tutorials,Cooking
4997,26,Brazil,Fitness Videos,Cooking
9286,22,Australia,Travel Blogs,Social Media
8793,26,Canada,Tech Reviews,Travel
2219,21,South Korea,Tech Reviews,Technology
57,29,USA,Travel Blogs,Movies
616,25,South Korea,Tech Reviews,Social Media
9781,22,South Korea,Fitness Videos,Cooking
945,22,Germany,Fitness Videos,Travel
1747,28,France,Tech Reviews,Travel
9752,26,Japan,Science Documentaries,Technology
8626,24,UK,Travel Blogs,Music
6048,29,Australia,Cooking Tutorials,Cooking
4264,26,France,Travel Blogs,Travel
8076,28,Japan,Science Documentaries,Travel
831,20,India,Tech Reviews,Movies
7879,26,Brazil,Tech Reviews,Technology
7880,25,France,Travel Blogs,Travel
1778,29,South Korea,Tech Reviews,Science
9982,28,Australia,Science Documentaries,Cooking
9430,20,Japan,Fitness Videos,Social Media
3588,23,Germany,Fitness Videos,Cooking
3843,28,South Korea,Tech Reviews,Science
9119,23,USA,Tech Reviews,Movies
1150,29,Germany,Fitness Videos,Travel
1879,22,Canada,Science Documentaries,Technology
310,28,Brazil,Travel Blogs,Fitness
7729,21,USA,Travel Blogs,Technology
4866,23,UK,Science Documentaries,Travel
9087,25,France,Science Documentaries,Science
8508,21,Brazil,Fitness Videos,Science
1954,27,South Korea,Science Documentaries,Movies
7595,27,France,Cooking Tutorials,Social Media
2416,20,Germany,Fitness Videos,Technology
8496,22,Canada,Science Documentaries,Social Media
9772,29,France,Cooking Tutorials,Music
6325,28,India,Cooking Tutorials,Technology
2824,24,Brazil,Travel Blogs,Fitness
7434,25,Japan,Tech Reviews,Science
498,23,USA,Science Documentaries,Technology
4644,29,Australia,Cooking Tutorials,Travel
858,21,Canada,Travel Blogs,Technology
8222,27,Brazil,Fitness Videos,Music
4605,25,Canada,Science Documentaries,Movies
5936,24,Japan,Science Documentaries,Social Media
7275,28,France,Fitness Videos,Fitness
1089,20,France,Science Documentaries,Science
5295,24,South Korea,Cooking Tutorials,Technology
8521,25,South Korea,Travel Blogs,Movies
3415,24,Germany,Tech Reviews,Social Media
5416,25,France,Fitness Videos,Cooking
9455,25,Japan,Travel Blogs,Music
3292,26,Germany,Science Documentaries,Social Media
8999,23,USA,Science Documentaries,Movies
8597,27,France,Cooking Tutorials,Fitness
6896,26,India,Science Documentaries,Science
2213,28,USA,Travel Blogs,Fitness
614,26,USA,Cooking Tutorials,Fitness
1745,22,India,Science Documentaries,Movies
8714,22,Canada,Science Documentaries,Technology
9718,27,USA,Cooking Tutorials,Social Media
4877,24,South Korea,Travel Blogs,Fitness
3125,23,Germany,Tech Reviews,Music
825,27,India,Travel Blogs,Travel
1082,25,France,Cooking Tutorials,Technology
8267,21,UK,Travel Blogs,Fitness
4683,23,UK,Fitness Videos,Science
4675,23,France,Fitness Videos,Technology
9696,25,Canada,Tech Reviews,Social Media
8380,25,India,Travel Blogs,Cooking
9302,20,France,Science Documentaries,Cooking
8723,27,Japan,Cooking Tutorials,Travel
6619,25,UK,Fitness Videos,Cooking
8709,22,India,Cooking Tutorials,Travel
1492,28,South Korea,Fitness Videos,Social Media
7509,21,Australia,Cooking Tutorials,Fitness
3057,27,Japan,Travel Blogs,Travel
5982,29,Australia,Travel Blogs,Cooking
8993,22,South Korea,Tech Reviews,Fitness
8872,24,Canada,Cooking Tutorials,Travel
9089,25,India,Tech Reviews,Technology
8876,29,USA,Cooking Tutorials,Movies
943,25,India,Cooking Tutorials,Science
2234,23,UK,Cooking Tutorials,Technology
2883,22,Germany,Science Documentaries,Fitness
8141,23,Australia,Tech Reviews,Technology
9788,20,Germany,Cooking Tutorials,Travel
9284,23,Germany,Tech Reviews,Science
6722,20,South Korea,Science Documentaries,Fitness
237,20,USA,Cooking Tutorials,Science
2424,29,Australia,Cooking Tutorials,Cooking
6340,25,Brazil,Science Documentaries,Movies
5410,24,Germany,Science Documentaries,Cooking
4943,23,Brazil,Science Documentaries,Cooking
634,22,UK,Travel Blogs,Travel
9585,20,Japan,Cooking Tutorials,Cooking
5739,25,France,Science Documentaries,Social Media
5477,21,India,Fitness Videos,Movies
4888,27,Brazil,Cooking Tutorials,Fitness
2654,29,Australia,Travel Blogs,Cooking
6117,24,Brazil,Tech Reviews,Cooking
3760,26,UK,Tech Reviews,Movies
5096,29,Canada,Fitness Videos,Fitness
975,21,India,Science Documentaries,Movies
8650,27,France,Tech Reviews,Travel
1741,21,UK,Science Documentaries,Movies
6322,23,Japan,Tech Reviews,Travel
962,20,Japan,Fitness Videos,Movies
8567,24,Australia,Cooking Tutorials,Music
2077,28,USA,Tech Reviews,Science
4590,20,Australia,Science Documentaries,Cooking
8472,28,Australia,Cooking Tutorials,Science
7162,27,Australia,Cooking Tutorials,Travel
1060,25,Germany,Cooking Tutorials,Movies
6102,26,Brazil,Tech Reviews,Movies
6749,22,USA,Cooking Tutorials,Technology
595,20,Germany,Tech Reviews,Movies
7638,24,South Korea,Tech Reviews,Social Media
3202,21,Japan,Travel Blogs,Social Media
5682,24,France,Travel Blogs,Cooking
1668,27,USA,Science Documentaries,Cooking
8154,28,UK,Travel Blogs,Technology
1409,21,UK,Cooking Tutorials,Travel
1219,22,UK,Fitness Videos,Travel
4099,22,Australia,Cooking Tutorials,Social Media
1843,20,Canada,Travel Blogs,Movies
495,27,Japan,Fitness Videos,Movies
9268,25,Canada,Science Documentaries,Technology
46,27,Germany,Tech Reviews,Science
664,28,South Korea,Fitness Videos,Music
2697,24,Germany,Cooking Tutorials,Social Media
5126,22,India,Cooking Tutorials,Technology
3428,24,Canada,Tech Reviews,Social Media
773,24,South Korea,Tech Reviews,Technology
1788,24,South Korea,Science Documentaries,Science
774,22,South Korea,Fitness Videos,Science
1804,29,Canada,Travel Blogs,Science
3974,23,Australia,Tech Reviews,Movies
3755,28,France,Cooking Tutorials,Movies
4222,29,UK,Fitness Videos,Social Media
1360,28,Brazil,Travel Blogs,Cooking
4430,21,Germany,Cooking Tutorials,Cooking
7367,27,Brazil,Science Documentaries,Cooking
9092,27,India,Science Documentaries,Music
3628,26,South Korea,Tech Reviews,Travel
3276,27,Germany,Travel Blogs,Movies
3344,22,USA,Cooking Tutorials,Movies
9417,25,Australia,Fitness Videos,Technology
7721,20,France,Fitness Videos,Movies
2182,26,Japan,Cooking Tutorials,Cooking
355,20,France,Travel Blogs,Social Media
2338,28,USA,Cooking Tutorials,Science
5267,20,Japan,Science Documentaries,Technology
9614,20,Japan,Cooking Tutorials,Cooking
9724,26,Australia,Travel Blogs,Cooking
